date,close,rsi,equity,after_tax_equity,drawdown,running_peak,cumulative_return,after_tax_cumulative_return,cumulative_tax_paid
2018-02-28 04:00:00,10397.900390625,51.9628107899611,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-02-28 08:00:00,10397.900390625,51.9628107899611,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-02-28 12:00:00,10397.900390625,51.9628107899611,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-02-28 16:00:00,10397.900390625,51.9628107899611,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-02-28 20:00:00,10397.900390625,51.9628107899611,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-01 00:00:00,10951.0,72.91302674552173,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-01 04:00:00,10951.0,72.91302674552173,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-01 08:00:00,10951.0,72.91302674552173,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-01 12:00:00,10951.0,72.91302674552173,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-01 16:00:00,10951.0,72.91302674552173,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-01 20:00:00,10951.0,72.91302674552173,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-02 00:00:00,11086.400390625,76.78020326186318,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-02 04:00:00,11086.400390625,76.78020326186318,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-02 08:00:00,11086.400390625,76.78020326186318,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-02 12:00:00,11086.400390625,76.78020326186318,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-02 16:00:00,11086.400390625,76.78020326186318,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-02 20:00:00,11086.400390625,76.78020326186318,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-03 00:00:00,11489.7001953125,86.04043168878778,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-03 04:00:00,11489.7001953125,86.04043168878778,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-03 08:00:00,11489.7001953125,86.04043168878778,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-03 12:00:00,11489.7001953125,86.04043168878778,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-03 16:00:00,11489.7001953125,86.04043168878778,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-03 20:00:00,11489.7001953125,86.04043168878778,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-04 00:00:00,11512.599609375,86.51671298189011,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-04 04:00:00,11512.599609375,86.51671298189011,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-04 08:00:00,11512.599609375,86.51671298189011,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-04 12:00:00,11512.599609375,86.51671298189011,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-04 16:00:00,11512.599609375,86.51671298189011,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-04 20:00:00,11512.599609375,86.51671298189011,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-05 00:00:00,11573.2998046875,88.18374926519789,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-05 04:00:00,11573.2998046875,88.18374926519789,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-05 08:00:00,11573.2998046875,88.18374926519789,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-05 12:00:00,11573.2998046875,88.18374926519789,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-05 16:00:00,11573.2998046875,88.18374926519789,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-05 20:00:00,11573.2998046875,88.18374926519789,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-06 00:00:00,10779.900390625,25.04565149435733,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-06 04:00:00,10779.900390625,25.04565149435733,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-06 08:00:00,10779.900390625,25.04565149435733,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-06 12:00:00,10779.900390625,25.04565149435733,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-06 16:00:00,10779.900390625,25.04565149435733,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-06 20:00:00,10779.900390625,25.04565149435733,107079.32260313974,106884.42361773805,-0.004074311443538314,107517.3819026048,0.07079322603139726,0.06884423617738045,943.3282982560321
2018-03-07 00:00:00,9965.5703125,11.668915875337277,106540.06027243631,106345.16128703463,-0.009089894237322427,107517.3819026048,0.06540060272436321,0.0634516128703464,943.3282982560321
2018-03-07 04:00:00,9965.5703125,11.668915875337277,106540.06027243631,106345.16128703463,-0.009089894237322427,107517.3819026048,0.06540060272436321,0.0634516128703464,943.3282982560321
2018-03-07 08:00:00,9965.5703125,11.668915875337277,106540.06027243631,106345.16128703463,-0.009089894237322427,107517.3819026048,0.06540060272436321,0.0634516128703464,943.3282982560321
2018-03-07 12:00:00,9965.5703125,11.668915875337277,106540.06027243631,106345.16128703463,-0.009089894237322427,107517.3819026048,0.06540060272436321,0.0634516128703464,943.3282982560321
2018-03-07 16:00:00,9965.5703125,11.668915875337277,106540.06027243631,106345.16128703463,-0.009089894237322427,107517.3819026048,0.06540060272436321,0.0634516128703464,943.3282982560321
2018-03-07 20:00:00,9965.5703125,11.668915875337277,106540.06027243631,106345.16128703463,-0.009089894237322427,107517.3819026048,0.06540060272436321,0.0634516128703464,943.3282982560321
2018-03-08 00:00:00,9395.009765625,7.367900940929758,106162.22600279511,105967.32701739343,-0.01260406341587883,107517.3819026048,0.061622260027951015,0.0596732701739342,943.3282982560321
2018-03-08 04:00:00,9395.009765625,7.367900940929758,106162.22600279511,105967.32701739343,-0.01260406341587883,107517.3819026048,0.061622260027951015,0.0596732701739342,943.3282982560321
2018-03-08 08:00:00,9395.009765625,7.367900940929758,106162.22600279511,105967.32701739343,-0.01260406341587883,107517.3819026048,0.061622260027951015,0.0596732701739342,943.3282982560321
2018-03-08 12:00:00,9395.009765625,7.367900940929758,106162.22600279511,105967.32701739343,-0.01260406341587883,107517.3819026048,0.061622260027951015,0.0596732701739342,943.3282982560321
2018-03-08 16:00:00,9395.009765625,7.367900940929758,106162.22600279511,105967.32701739343,-0.01260406341587883,107517.3819026048,0.061622260027951015,0.0596732701739342,943.3282982560321
2018-03-08 20:00:00,9395.009765625,7.367900940929758,106162.22600279511,105967.32701739343,-0.01260406341587883,107517.3819026048,0.061622260027951015,0.0596732701739342,943.3282982560321
2018-03-09 00:00:00,9337.5498046875,6.964618368697316,106124.17510268759,105929.2761172859,-0.012957968053753932,107517.3819026048,0.0612417510268759,0.05929276117285909,943.3282982560321
2018-03-09 04:00:00,9337.5498046875,6.964618368697316,106124.17510268759,105929.2761172859,-0.012957968053753932,107517.3819026048,0.0612417510268759,0.05929276117285909,943.3282982560321
2018-03-09 08:00:00,9337.5498046875,6.964618368697316,106124.17510268759,105929.2761172859,-0.012957968053753932,107517.3819026048,0.0612417510268759,0.05929276117285909,943.3282982560321
2018-03-09 12:00:00,9337.5498046875,6.964618368697316,106124.17510268759,105929.2761172859,-0.012957968053753932,107517.3819026048,0.0612417510268759,0.05929276117285909,943.3282982560321
2018-03-09 16:00:00,9337.5498046875,6.964618368697316,106124.17510268759,105929.2761172859,-0.012957968053753932,107517.3819026048,0.0612417510268759,0.05929276117285909,943.3282982560321
2018-03-09 20:00:00,9337.5498046875,6.964618368697316,106124.17510268759,105929.2761172859,-0.012957968053753932,107517.3819026048,0.0612417510268759,0.05929276117285909,943.3282982560321
2018-03-10 00:00:00,8866.0,4.095132938522127,105811.90732141635,105617.00833601467,-0.015862315013709716,107517.3819026048,0.05811907321416343,0.056170083360146617,943.3282982560321
2018-03-10 04:00:00,8866.0,4.095132938522127,105811.90732141635,105617.00833601467,-0.015862315013709716,107517.3819026048,0.05811907321416343,0.056170083360146617,943.3282982560321
2018-03-10 08:00:00,8866.0,4.095132938522127,105811.90732141635,105617.00833601467,-0.015862315013709716,107517.3819026048,0.05811907321416343,0.056170083360146617,943.3282982560321
2018-03-10 12:00:00,8866.0,4.095132938522127,105811.90732141635,105617.00833601467,-0.015862315013709716,107517.3819026048,0.05811907321416343,0.056170083360146617,943.3282982560321
2018-03-10 16:00:00,8866.0,4.095132938522127,105811.90732141635,105617.00833601467,-0.015862315013709716,107517.3819026048,0.05811907321416343,0.056170083360146617,943.3282982560321
2018-03-10 20:00:00,8866.0,4.095132938522127,105811.90732141635,105617.00833601467,-0.015862315013709716,107517.3819026048,0.05811907321416343,0.056170083360146617,943.3282982560321
2018-03-11 00:00:00,9578.6298828125,51.34931334175955,106283.8221651112,106088.92317970951,-0.011473119189332803,107517.3819026048,0.06283822165111186,0.060889231797095045,943.3282982560321
2018-03-11 04:00:00,9578.6298828125,51.34931334175955,106283.8221651112,106088.92317970951,-0.011473119189332803,107517.3819026048,0.06283822165111186,0.060889231797095045,943.3282982560321
2018-03-11 08:00:00,9578.6298828125,51.34931334175955,106283.8221651112,106088.92317970951,-0.011473119189332803,107517.3819026048,0.06283822165111186,0.060889231797095045,943.3282982560321
2018-03-11 12:00:00,9578.6298828125,51.34931334175955,106283.8221651112,106088.92317970951,-0.011473119189332803,107517.3819026048,0.06283822165111186,0.060889231797095045,943.3282982560321
2018-03-11 16:00:00,9578.6298828125,51.34931334175955,106283.8221651112,106088.92317970951,-0.011473119189332803,107517.3819026048,0.06283822165111186,0.060889231797095045,943.3282982560321
2018-03-11 20:00:00,9578.6298828125,51.34931334175955,106283.8221651112,106088.92317970951,-0.011473119189332803,107517.3819026048,0.06283822165111186,0.060889231797095045,943.3282982560321
2018-03-12 00:00:00,9205.1201171875,36.60351207386611,106036.47805716029,105841.5790717586,-0.013773622638858507,107517.3819026048,0.060364780571602994,0.05841579071758596,943.3282982560321
2018-03-12 04:00:00,9205.1201171875,36.60351207386611,106036.47805716029,105841.5790717586,-0.013773622638858507,107517.3819026048,0.060364780571602994,0.05841579071758596,943.3282982560321
2018-03-12 08:00:00,9205.1201171875,36.60351207386611,106036.47805716029,105841.5790717586,-0.013773622638858507,107517.3819026048,0.060364780571602994,0.05841579071758596,943.3282982560321
2018-03-12 12:00:00,9205.1201171875,36.60351207386611,106036.47805716029,105841.5790717586,-0.013773622638858507,107517.3819026048,0.060364780571602994,0.05841579071758596,943.3282982560321
2018-03-12 16:00:00,9205.1201171875,36.60351207386613,106036.47805716029,105841.5790717586,-0.013773622638858507,107517.3819026048,0.060364780571602994,0.05841579071758596,943.3282982560321
2018-03-12 20:00:00,9205.1201171875,36.60351207386613,106036.47805716029,105841.5790717586,-0.013773622638858507,107517.3819026048,0.060364780571602994,0.05841579071758596,943.3282982560321
2018-03-13 00:00:00,9194.849609375,36.15812491335276,106029.67676352119,105834.7777781195,-0.013836880258405682,107517.3819026048,0.06029676763521197,0.05834777778119493,943.3282982560321
2018-03-13 04:00:00,9194.849609375,36.15812491335276,106029.67676352119,105834.7777781195,-0.013836880258405682,107517.3819026048,0.06029676763521197,0.05834777778119493,943.3282982560321
2018-03-13 08:00:00,9194.849609375,36.15812491335276,106029.67676352119,105834.7777781195,-0.013836880258405682,107517.3819026048,0.06029676763521197,0.05834777778119493,943.3282982560321
2018-03-13 12:00:00,9194.849609375,36.15812491335276,106029.67676352119,105834.7777781195,-0.013836880258405682,107517.3819026048,0.06029676763521197,0.05834777778119493,943.3282982560321
2018-03-13 16:00:00,9194.849609375,36.15812491335276,106029.67676352119,105834.7777781195,-0.013836880258405682,107517.3819026048,0.06029676763521197,0.05834777778119493,943.3282982560321
2018-03-13 20:00:00,9194.849609375,36.15812491335276,106029.67676352119,105834.7777781195,-0.013836880258405682,107517.3819026048,0.06029676763521197,0.05834777778119493,943.3282982560321
2018-03-14 00:00:00,8269.8095703125,13.34450661742396,105417.1005357004,105222.20155029872,-0.01953434253827857,107517.3819026048,0.05417100535700414,0.05222201550298711,943.3282982560321
2018-03-14 04:00:00,8269.8095703125,13.34450661742396,105417.1005357004,105222.20155029872,-0.01953434253827857,107517.3819026048,0.05417100535700414,0.05222201550298711,943.3282982560321
2018-03-14 08:00:00,8269.8095703125,13.34450661742396,105417.1005357004,105222.20155029872,-0.01953434253827857,107517.3819026048,0.05417100535700414,0.05222201550298711,943.3282982560321
2018-03-14 12:00:00,8269.8095703125,13.34450661742396,105417.1005357004,105222.20155029872,-0.01953434253827857,107517.3819026048,0.05417100535700414,0.05222201550298711,943.3282982560321
2018-03-14 16:00:00,8269.8095703125,13.34450661742396,105417.1005357004,105222.20155029872,-0.01953434253827857,107517.3819026048,0.05417100535700414,0.05222201550298711,943.3282982560321
2018-03-14 20:00:00,8269.8095703125,13.34450661742396,105417.1005357004,105222.20155029872,-0.01953434253827857,107517.3819026048,0.05417100535700414,0.05222201550298711,943.3282982560321
2018-03-15 00:00:00,8300.8603515625,16.11583726880768,105437.66285694683,105242.76387154515,-0.019343096054384,107517.3819026048,0.05437662856946823,0.05242763871545142,943.3282982560321
2018-03-15 04:00:00,8300.8603515625,16.11583726880768,105437.66285694683,105242.76387154515,-0.019343096054384,107517.3819026048,0.05437662856946823,0.05242763871545142,943.3282982560321
2018-03-15 08:00:00,8300.8603515625,16.11583726880768,105437.66285694683,105242.76387154515,-0.019343096054384,107517.3819026048,0.05437662856946823,0.05242763871545142,943.3282982560321
2018-03-15 12:00:00,8300.8603515625,16.11583726880768,105437.66285694683,105242.76387154515,-0.019343096054384,107517.3819026048,0.05437662856946823,0.05242763871545142,943.3282982560321
2018-03-15 16:00:00,8300.8603515625,16.11583726880768,105437.66285694683,105242.76387154515,-0.019343096054384,107517.3819026048,0.05437662856946823,0.05242763871545142,943.3282982560321
2018-03-15 20:00:00,8300.8603515625,16.11583726880768,105437.66285694683,105242.76387154515,-0.019343096054384,107517.3819026048,0.05437662856946823,0.05242763871545142,943.3282982560321
2018-03-16 00:00:00,8338.349609375,20.881390272840108,105462.48883978522,105267.58985438354,-0.01911219401418296,107517.3819026048,0.05462488839785218,0.052675898543835364,943.3282982560321
2018-03-16 04:00:00,8338.349609375,20.881390272840093,105462.48883978522,105267.58985438354,-0.01911219401418296,107517.3819026048,0.05462488839785218,0.052675898543835364,943.3282982560321
2018-03-16 08:00:00,8338.349609375,20.881390272840093,105462.48883978522,105267.58985438354,-0.01911219401418296,107517.3819026048,0.05462488839785218,0.052675898543835364,943.3282982560321
2018-03-16 12:00:00,8338.349609375,20.881390272840093,105462.48883978522,105267.58985438354,-0.01911219401418296,107517.3819026048,0.05462488839785218,0.052675898543835364,943.3282982560321
2018-03-16 16:00:00,8338.349609375,20.881390272840093,105462.48883978522,105267.58985438354,-0.01911219401418296,107517.3819026048,0.05462488839785218,0.052675898543835364,943.3282982560321
2018-03-16 20:00:00,8338.349609375,20.881390272840093,105462.48883978522,105267.58985438354,-0.01911219401418296,107517.3819026048,0.05462488839785218,0.052675898543835364,943.3282982560321
2018-03-17 00:00:00,7916.8798828125,10.459915887162907,105183.38488283652,104988.48589743483,-0.02170809015683206,107517.3819026048,0.05183384882836517,0.049884858974348356,943.3282982560321
2018-03-17 04:00:00,7916.8798828125,10.459915887162907,105183.38488283652,104988.48589743483,-0.02170809015683206,107517.3819026048,0.05183384882836517,0.049884858974348356,943.3282982560321
2018-03-17 08:00:00,7916.8798828125,10.459915887162907,105183.38488283652,104988.48589743483,-0.02170809015683206,107517.3819026048,0.05183384882836517,0.049884858974348356,943.3282982560321
2018-03-17 12:00:00,7916.8798828125,10.459915887162907,105183.38488283652,104988.48589743483,-0.02170809015683206,107517.3819026048,0.05183384882836517,0.049884858974348356,943.3282982560321
2018-03-17 16:00:00,7916.8798828125,10.459915887162907,105183.38488283652,104988.48589743483,-0.02170809015683206,107517.3819026048,0.05183384882836517,0.049884858974348356,943.3282982560321
2018-03-17 20:00:00,7916.8798828125,10.459915887162907,105183.38488283652,104988.48589743483,-0.02170809015683206,107517.3819026048,0.05183384882836517,0.049884858974348356,943.3282982560321
2018-03-18 00:00:00,8223.6796875,42.848605627590594,105386.55259354674,105191.65360814506,-0.019818463501913408,107517.3819026048,0.05386552593546745,0.05191653608145064,943.3282982560321
2018-03-18 04:00:00,8223.6796875,42.848605627590594,105386.55259354674,105191.65360814506,-0.019818463501913408,107517.3819026048,0.05386552593546745,0.05191653608145064,943.3282982560321
2018-03-18 08:00:00,8223.6796875,42.848605627590594,105386.55259354674,105191.65360814506,-0.019818463501913408,107517.3819026048,0.05386552593546745,0.05191653608145064,943.3282982560321
2018-03-18 12:00:00,8223.6796875,42.848605627590594,105386.55259354674,105191.65360814506,-0.019818463501913408,107517.3819026048,0.05386552593546745,0.05191653608145064,943.3282982560321
2018-03-18 16:00:00,8223.6796875,42.848605627590594,105386.55259354674,105191.65360814506,-0.019818463501913408,107517.3819026048,0.05386552593546745,0.05191653608145064,943.3282982560321
2018-03-18 20:00:00,8223.6796875,42.848605627590594,105386.55259354674,105191.65360814506,-0.019818463501913408,107517.3819026048,0.05386552593546745,0.05191653608145064,943.3282982560321
2018-03-19 00:00:00,8630.650390625,67.3140517036539,105656.05506654948,105461.1560811478,-0.017311869049614792,107517.3819026048,0.0565605506654947,0.05461156081147789,943.3282982560321
2018-03-19 04:00:00,8630.650390625,67.3140517036539,105656.05506654948,105461.1560811478,-0.017311869049614792,107517.3819026048,0.0565605506654947,0.05461156081147789,943.3282982560321
2018-03-19 08:00:00,8630.650390625,67.3140517036539,105656.05506654948,105461.1560811478,-0.017311869049614792,107517.3819026048,0.0565605506654947,0.05461156081147789,943.3282982560321
2018-03-19 12:00:00,8630.650390625,67.3140517036539,105656.05506654948,105461.1560811478,-0.017311869049614792,107517.3819026048,0.0565605506654947,0.05461156081147789,943.3282982560321
2018-03-19 16:00:00,8630.650390625,67.3140517036539,105656.05506654948,105461.1560811478,-0.017311869049614792,107517.3819026048,0.0565605506654947,0.05461156081147789,943.3282982560321
2018-03-19 20:00:00,8630.650390625,67.3140517036539,105656.05506654948,105461.1560811478,-0.017311869049614792,107517.3819026048,0.0565605506654947,0.05461156081147789,943.3282982560321
2018-03-20 00:00:00,8913.4697265625,77.67454898375597,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-20 04:00:00,8913.4697265625,77.67454898375597,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-20 08:00:00,8913.4697265625,77.67454898375597,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-20 12:00:00,8913.4697265625,77.67454898375597,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-20 16:00:00,8913.4697265625,77.67454898375597,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-20 20:00:00,8913.4697265625,77.67454898375597,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-21 00:00:00,8929.2802734375,78.27506405361069,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-21 04:00:00,8929.2802734375,78.27506405361069,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-21 08:00:00,8929.2802734375,78.27506405361069,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-21 12:00:00,8929.2802734375,78.27506405361069,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-21 16:00:00,8929.2802734375,78.27506405361069,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-21 20:00:00,8929.2802734375,78.27506405361069,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-22 00:00:00,8728.4697265625,51.062336260714524,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-22 04:00:00,8728.4697265625,51.06233626071454,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-22 08:00:00,8728.4697265625,51.06233626071454,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-22 12:00:00,8728.4697265625,51.06233626071454,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-22 16:00:00,8728.4697265625,51.06233626071454,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-22 20:00:00,8728.4697265625,51.06233626071454,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-23 00:00:00,8879.6201171875,65.24822368799713,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-23 04:00:00,8879.6201171875,65.24822368799713,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-23 08:00:00,8879.6201171875,65.24822368799713,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-23 12:00:00,8879.6201171875,65.24822368799713,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-23 16:00:00,8879.6201171875,65.24822368799713,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-23 20:00:00,8879.6201171875,65.24822368799713,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-24 00:00:00,8668.1201171875,39.96250940823532,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-24 04:00:00,8668.1201171875,39.96250940823532,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-24 08:00:00,8668.1201171875,39.96250940823533,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-24 12:00:00,8668.1201171875,39.96250940823533,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-24 16:00:00,8668.1201171875,39.96250940823533,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-24 20:00:00,8668.1201171875,39.96250940823533,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-25 00:00:00,8495.7802734375,26.77384736202545,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-25 04:00:00,8495.7802734375,26.77384736202545,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-25 08:00:00,8495.7802734375,26.77384736202545,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-25 12:00:00,8495.7802734375,26.77384736202545,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-25 16:00:00,8495.7802734375,26.77384736202545,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-25 20:00:00,8495.7802734375,26.77384736202545,105843.3425294132,105648.44354401152,-0.015569941748656335,107517.3819026048,0.05843342529413209,0.05648443544011528,943.3282982560321
2018-03-26 00:00:00,8209.400390625,14.429560521634968,105605.48794706384,105410.58896166216,-0.0177821848124321,107517.3819026048,0.056054879470638364,0.05410588961662155,943.3282982560321
2018-03-26 04:00:00,8209.400390625,14.429560521634968,105605.48794706384,105410.58896166216,-0.0177821848124321,107517.3819026048,0.056054879470638364,0.05410588961662155,943.3282982560321
